season,PLAYER_ID,player,team,minutes,impact_off,impact_def,impact_total,sd_off,sd_def,waa_off,waa_def,waa_total,booker_score,booker_off,booker_def,rank
2018,203471,Dennis Schröder,ATL,1838,-0.49,-1.0,-1.49,1.382,1.44,-0.63,-1.29,-1.92,-1.42,-0.47,-0.96,268
2018,203473,Dewayne Dedmon,ATL,1407,0.04,0.55,0.59,1.225,1.456,0.04,0.54,0.59,0.57,0.04,0.52,101
2018,203476,Gorgui Dieng,MIN,1196,0.51,0.8,1.31,1.226,1.507,0.44,0.7,1.14,1.25,0.49,0.76,77
2018,203477,Isaiah Canaan,PHO,366,-1.99,-1.31,-3.29,1.357,1.409,-0.58,-0.38,-0.96,-3.15,-1.9,-1.25,204
2018,203482,Kelly Olynyk,MIA,1567,1.14,1.59,2.73,1.473,1.452,1.37,1.91,3.28,2.61,1.09,1.52,44
2018,203484,Kentavious Caldwell-Pope,LAL,2208,0.44,0.08,0.53,1.332,1.473,0.66,0.13,0.78,0.5,0.42,0.08,91
2018,203486,Mason Plumlee,DEN,1271,-0.32,0.56,0.23,1.347,1.497,-0.3,0.52,0.22,0.22,-0.31,0.53,119
2018,203487,Michael Carter-Williams,CHO,758,-1.11,-1.27,-2.38,1.433,1.481,-0.61,-0.7,-1.31,-2.28,-1.06,-1.21,226
2018,203488,Mike Muscala,ATL,920,0.08,-0.1,-0.02,1.348,1.552,0.05,-0.06,-0.01,-0.02,0.07,-0.09,131
2018,203490,Otto Porter Jr.,WAS,2208,1.39,-0.08,1.31,1.244,1.541,2.22,-0.12,2.1,1.26,1.33,-0.07,56
2018,203493,Reggie Bullock Jr.,DET,1514,-0.49,-0.74,-1.24,1.197,1.64,-0.57,-0.86,-1.44,-1.18,-0.47,-0.71,233
2018,203496,Robert Covington,PHI,2262,0.61,0.76,1.37,1.413,1.473,1.08,1.34,2.42,1.31,0.58,0.73,52
2018,203497,Rudy Gobert,UTA,1647,1.68,3.52,5.21,1.215,1.355,2.04,4.27,6.31,4.97,1.61,3.37,21
2018,203498,Shabazz Muhammad,MIN,393,-1.37,-1.24,-2.61,1.469,1.532,-0.39,-0.36,-0.75,-2.49,-1.3,-1.19,190
2018,203499,Shane Larkin,BOS,699,-1.49,-2.2,-3.69,1.259,1.446,-0.75,-1.11,-1.86,-3.53,-1.43,-2.1,263
2018,203500,Steven Adams,OKC,2252,-0.77,1.22,0.45,1.157,1.447,-1.32,2.09,0.77,0.43,-0.74,1.16,93
2018,203501,Tim Hardaway Jr.,NYK,1644,-0.03,0.6,0.57,1.469,1.449,-0.03,0.75,0.71,0.54,-0.03,0.57,94
2018,203503,Tony Snell,MIL,1801,-0.71,0.06,-0.65,1.179,1.454,-0.97,0.08,-0.89,-0.62,-0.68,0.06,200
2018,203504,Trey Burke,NYK,682,-1.01,-1.16,-2.17,1.449,1.546,-0.52,-0.6,-1.13,-2.07,-0.96,-1.11,214
2018,203506,Victor Oladipo,IND,2290,0.4,0.39,0.79,1.404,1.486,0.68,0.67,1.35,0.76,0.38,0.38,72
2018,203507,Giannis Antetokounmpo,MIL,2453,2.55,1.42,3.97,1.443,1.484,4.75,2.65,7.39,3.79,2.44,1.36,17
2018,203512,Lucas Nogueira,TOR,370,0.19,1.06,1.26,1.257,1.625,0.05,0.29,0.34,1.2,0.18,1.02,112
2018,203516,James Ennis III,MEM,1377,-1.13,-0.95,-2.08,1.325,1.47,-1.13,-0.95,-2.08,-1.98,-1.08,-0.91,277
2018,203518,Alex Abrines,OKC,1004,-1.22,-0.73,-1.95,1.479,1.631,-0.94,-0.56,-1.49,-1.87,-1.17,-0.7,240
2018,203521,Matthew Dellavedova,MIL,622,-1.51,0.31,-1.2,1.233,1.413,-0.71,0.15,-0.57,-1.14,-1.45,0.3,174
2018,203526,Raul Neto,UTA,439,-0.48,0.02,-0.46,1.306,1.431,-0.15,0.01,-0.15,-0.44,-0.46,0.02,142
2018,203530,Joffrey Lauvergne,SAS,446,-1.75,-2.21,-3.96,1.45,1.508,-0.59,-0.75,-1.35,-3.79,-1.67,-2.12,229
2018,203546,Ian Clark,NOP,1267,-1.62,-1.74,-3.36,1.543,1.572,-1.44,-1.55,-3.0,-3.21,-1.54,-1.66,303
2018,203584,Troy Daniels,PHO,1444,-1.16,-0.32,-1.48,1.583,1.589,-1.33,-0.36,-1.7,-1.42,-1.11,-0.3,252
2018,203585,Rodney McGruder,MIA,255,-1.33,-1.44,-2.78,1.255,1.558,-0.26,-0.28,-0.54,-2.65,-1.27,-1.38,170
2018,203613,Jonathon Simmons,ORL,1789,-1.1,-0.17,-1.27,1.414,1.443,-1.42,-0.22,-1.64,-1.22,-1.05,-0.16,249
2018,203894,Shabazz Napier,POR,1368,-1.57,-0.83,-2.4,1.418,1.576,-1.54,-0.81,-2.35,-2.29,-1.5,-0.79,289
2018,203897,Zach LaVine,CHI,627,-0.91,-1.45,-2.36,1.449,1.447,-0.43,-0.68,-1.12,-2.25,-0.87,-1.38,213
2018,203898,Tyler Ennis,LAL,598,-1.62,-2.35,-3.97,1.487,1.658,-0.65,-0.95,-1.61,-3.79,-1.54,-2.25,247
2018,203901,Elfrid Payton,ORL,1645,-0.46,-0.83,-1.28,1.313,1.363,-0.54,-0.98,-1.52,-1.23,-0.44,-0.79,242
2018,203903,Jordan Clarkson,LAL,1614,-1.04,-0.68,-1.72,1.371,1.416,-1.14,-0.74,-1.88,-1.65,-1.0,-0.65,266
2018,203914,Gary Harris,DEN,2089,-1.27,-1.69,-2.96,1.28,1.483,-1.95,-2.6,-4.55,-2.83,-1.21,-1.62,325
2018,203915,Spencer Dinwiddie,BRK,2018,-1.5,-0.06,-1.57,1.436,1.691,-2.32,-0.09,-2.41,-1.5,-1.44,-0.06,290
2018,203917,Nik Stauskas,BRK,467,-1.95,-2.15,-4.1,1.258,1.41,-0.7,-0.77,-1.46,-3.92,-1.86,-2.05,236
2018,203918,Rodney Hood,UTA,1420,0.73,0.42,1.15,1.428,1.441,0.77,0.44,1.2,1.1,0.7,0.4,75
2018,203922,Glenn Robinson III,IND,287,-1.24,-0.75,-1.99,1.304,1.487,-0.26,-0.16,-0.42,-1.9,-1.18,-0.72,163
2018,203924,Jerami Grant,OKC,1397,-1.58,-1.08,-2.66,1.226,1.499,-1.68,-1.15,-2.83,-2.54,-1.51,-1.03,300
2018,203925,Joe Harris,BRK,1733,-2.54,-0.46,-2.99,1.361,1.533,-3.36,-0.6,-3.96,-2.86,-2.43,-0.44,314
2018,203926,Doug McDermott,NYK,1535,-1.84,-1.25,-3.08,1.363,1.46,-2.15,-1.46,-3.61,-2.95,-1.75,-1.19,311
2018,203930,Sean Kilpatrick,CHI,557,-0.91,-2.92,-3.83,1.537,1.573,-0.38,-1.23,-1.61,-3.66,-0.87,-2.79,248
2018,203932,Aaron Gordon,ORL,1710,-0.23,-0.83,-1.06,1.383,1.43,-0.28,-1.02,-1.3,-1.01,-0.22,-0.8,225
2018,203933,T.J. Warren,PHO,1904,0.08,-1.5,-1.42,1.32,1.521,0.12,-2.27,-2.15,-1.36,0.08,-1.44,278
2018,203935,Marcus Smart,BOS,1394,-0.27,-0.24,-0.51,1.324,1.387,-0.27,-0.24,-0.51,-0.48,-0.26,-0.23,167
2018,203937,Kyle Anderson,SAS,1760,-0.24,0.58,0.34,1.285,1.477,-0.32,0.78,0.46,0.33,-0.23,0.56,102
2018,203939,Dwight Powell,DAL,1481,-0.4,-1.28,-1.68,1.42,1.48,-0.44,-1.42,-1.86,-1.6,-0.38,-1.23,264
2018,203943,Noah Vonleh,POR,792,-2.77,-2.56,-5.33,1.403,1.624,-1.57,-1.45,-3.02,-5.09,-2.65,-2.45,304
2018,203944,Julius Randle,LAL,1953,-1.32,-1.43,-2.75,1.459,1.471,-1.74,-1.89,-3.63,-2.63,-1.26,-1.37,312
2018,203948,Johnny O'Bryant III,CHO,336,-2.38,-3.62,-6.0,1.35,1.703,-0.58,-0.88,-1.46,-5.74,-2.27,-3.46,237
2018,203952,Andrew Wiggins,MIN,2677,0.2,-1.01,-0.81,1.38,1.532,0.39,-1.97,-1.58,-0.77,0.19,-0.97,245
2018,203953,Jabari Parker,MIL,633,-0.76,-0.58,-1.34,1.434,1.469,-0.36,-0.28,-0.64,-1.28,-0.72,-0.55,179
2018,203954,Joel Embiid,PHI,1717,2.24,4.44,6.68,1.687,1.764,3.02,5.97,8.98,6.39,2.15,4.24,12
2018,203960,JaKarr Sampson,SAC,312,-2.9,-2.48,-5.38,1.212,1.528,-0.65,-0.55,-1.2,-5.14,-2.77,-2.37,221
2018,203961,Eric Moreland,DET,737,-0.47,-0.98,-1.45,1.577,1.968,-0.27,-0.55,-0.82,-1.39,-0.45,-0.93,194
2018,203962,Josh Huestis,OKC,871,0.13,0.07,0.2,1.603,1.904,0.08,0.05,0.13,0.19,0.12,0.07,124
2018,203967,Dario Šarić,PHI,2064,-1.21,-0.88,-2.09,1.555,1.521,-1.95,-1.42,-3.37,-1.99,-1.15,-0.84,305
2018,203991,Clint Capela,HOU,1845,-0.73,0.51,-0.21,1.486,1.506,-1.03,0.72,-0.3,-0.2,-0.69,0.49,155
2018,203994,Jusuf Nurkić,POR,1918,-0.44,0.05,-0.39,1.558,1.57,-0.61,0.07,-0.54,-0.38,-0.42,0.05,171
2018,203999,Nikola Jokić,DEN,2215,4.92,4.46,9.37,1.477,1.597,8.02,7.26,15.28,8.96,4.7,4.26,3
2018,204001,Kristaps Porziņģis,NYK,1310,1.02,1.32,2.34,1.469,1.495,1.02,1.32,2.34,2.23,0.97,1.26,53
2018,204020,Tyler Johnson,MIA,1782,0.27,0.56,0.83,1.356,1.462,0.36,0.77,1.13,0.79,0.25,0.54,78
2018,204025,Tim Frazier,WAS,764,-0.46,-0.0,-0.46,1.408,1.567,-0.25,-0.0,-0.26,-0.44,-0.44,-0.0,149
2018,204028,Tarik Black,HOU,454,-0.42,1.22,0.8,1.307,1.527,-0.15,0.43,0.28,0.77,-0.41,1.17,114
2018,204038,Langston Galloway,DET,753,-0.47,-0.63,-1.1,1.292,1.543,-0.27,-0.36,-0.64,-1.05,-0.45,-0.6,180
2018,204060,Joe Ingles,UTA,2308,0.16,-0.81,-0.65,1.188,1.428,0.27,-1.37,-1.1,-0.62,0.15,-0.77,212
2018,204456,T.J. McConnell,PHI,1429,0.46,-0.43,0.04,1.247,1.456,0.52,-0.48,0.04,0.04,0.44,-0.41,128
2018,1626143,Jahlil Okafor,BRK,313,-1.2,-1.88,-3.08,1.512,1.519,-0.29,-0.45,-0.74,-2.95,-1.15,-1.8,189
2018,1626144,Emmanuel Mudiay,DEN,1099,-1.7,-3.53,-5.24,1.401,1.616,-1.38,-2.86,-4.24,-5.0,-1.63,-3.38,320
2018,1626145,Tyus Jones,MIN,1303,-0.45,-1.02,-1.48,1.43,1.658,-0.43,-0.97,-1.4,-1.41,-0.43,-0.98,232
2018,1626147,Justin Anderson,PHI,434,-1.69,-1.28,-2.97,1.395,1.508,-0.58,-0.44,-1.01,-2.84,-1.62,-1.22,210
2018,1626149,Montrezl Harrell,LAC,1158,0.36,0.81,1.18,1.343,1.539,0.32,0.71,1.03,1.12,0.35,0.78,79
2018,1626150,Andrew Harrison,MEM,1208,-2.85,-1.66,-4.51,1.526,1.506,-2.51,-1.46,-3.97,-4.31,-2.73,-1.59,315
2018,1626153,Delon Wright,TOR,1270,0.37,1.23,1.6,1.655,1.743,0.34,1.14,1.49,1.53,0.35,1.18,67
2018,1626155,Sam Dekker,LAC,810,-0.44,0.65,0.21,1.094,1.525,-0.27,0.4,0.13,0.2,-0.42,0.62,125
2018,1626156,D'Angelo Russell,BRK,1117,0.44,-1.8,-1.37,1.498,1.503,0.37,-1.54,-1.17,-1.31,0.42,-1.72,219
2018,1626157,Karl-Anthony Towns,MIN,2680,3.16,0.53,3.69,1.557,1.545,6.17,1.04,7.21,3.52,3.02,0.51,19
2018,1626158,Richaun Holmes,PHI,601,0.35,0.55,0.89,1.481,1.629,0.16,0.26,0.42,0.85,0.33,0.52,105
2018,1626159,Justise Winslow,MIA,1438,-1.42,-0.81,-2.23,1.408,1.403,-1.57,-0.89,-2.46,-2.13,-1.36,-0.77,294
2018,1626161,Willie Cauley-Stein,SAC,1827,-0.91,-0.21,-1.12,1.326,1.522,-1.19,-0.27,-1.46,-1.07,-0.87,-0.2,238
2018,1626162,Kelly Oubre Jr.,WAS,1977,-1.73,-2.05,-3.78,1.336,1.584,-2.48,-2.92,-5.4,-3.61,-1.66,-1.96,332
2018,1626163,Frank Kaminsky,CHO,1641,-1.06,-0.98,-2.04,1.37,1.475,-1.26,-1.16,-2.43,-1.95,-1.01,-0.94,291
2018,1626164,Devin Booker,PHO,1656,-0.54,-0.97,-1.5,1.424,1.537,-0.71,-1.27,-1.97,-1.44,-0.51,-0.92,272
2018,1626166,Cameron Payne,CHI,536,-1.76,-1.64,-3.4,1.6,1.645,-0.71,-0.66,-1.38,-3.25,-1.68,-1.57,231
2018,1626167,Myles Turner,IND,1676,-0.07,0.27,0.2,1.531,1.443,-0.08,0.34,0.25,0.19,-0.06,0.26,116
2018,1626168,Trey Lyles,DEN,1224,-2.14,-1.64,-3.78,1.385,1.469,-1.93,-1.48,-3.41,-3.62,-2.05,-1.57,307
2018,1626169,Stanley Johnson,DET,1683,-1.63,-1.4,-3.03,1.365,1.531,-2.1,-1.8,-3.9,-2.89,-1.56,-1.34,313
2018,1626170,Jerian Grant,CHI,1498,-1.05,-0.09,-1.14,1.306,1.494,-1.19,-0.1,-1.29,-1.09,-1.01,-0.09,224
2018,1626171,Bobby Portis,CHI,1437,-1.68,-1.5,-3.18,1.445,1.599,-1.82,-1.63,-3.45,-3.04,-1.6,-1.44,308
2018,1626172,Kevon Looney,GSW,760,-1.76,-0.36,-2.12,1.451,1.88,-1.0,-0.2,-1.2,-2.03,-1.68,-0.35,222
2018,1626178,Rondae Hollis-Jefferson,BRK,1760,-1.1,-0.19,-1.3,1.406,1.515,-1.48,-0.26,-1.74,-1.24,-1.05,-0.18,255
2018,1626179,Terry Rozier,BOS,1814,-1.46,-0.77,-2.23,1.448,1.471,-1.9,-1.01,-2.91,-2.13,-1.39,-0.74,302
2018,1626181,Norman Powell,TOR,961,-1.41,-1.11,-2.52,1.562,1.574,-0.99,-0.78,-1.77,-2.41,-1.35,-1.06,257
2018,1626185,Jarell Martin,MEM,1478,-0.42,-1.85,-2.27,1.451,1.609,-0.45,-1.98,-2.44,-2.17,-0.4,-1.76,292
2018,1626188,Quinn Cook,GSW,665,-1.33,-2.24,-3.57,1.854,2.0,-0.66,-1.11,-1.77,-3.42,-1.27,-2.14,258
2018,1626192,Pat Connaughton,POR,1300,-0.62,-0.32,-0.95,1.502,1.653,-0.58,-0.3,-0.88,-0.91,-0.6,-0.31,199
2018,1626195,Willy Hernangomez,CHO,420,0.12,-1.33,-1.2,1.558,1.778,0.04,-0.4,-0.37,-1.15,0.12,-1.27,158
2018,1626196,Josh Richardson,MIA,2401,-0.34,-1.02,-1.36,1.376,1.525,-0.63,-1.89,-2.51,-1.3,-0.33,-0.98,296
2018,1626202,Joe Young,IND,509,-1.72,-4.11,-5.83,1.725,1.624,-0.65,-1.55,-2.2,-5.57,-1.64,-3.92,281
2018,1626203,Treveon Graham,CHO,934,-0.45,0.51,0.06,1.325,1.832,-0.31,0.34,0.04,0.05,-0.43,0.49,129
2018,1626204,Larry Nance Jr.,LAL,1254,-0.07,-0.1,-0.17,1.219,1.588,-0.06,-0.08,-0.14,-0.16,-0.06,-0.09,141
2018,1626209,Mario Hezonja,ORL,1490,-1.63,-2.82,-4.46,1.34,1.499,-1.75,-3.03,-4.78,-4.26,-1.56,-2.7,326
2018,1626245,Cristiano Felicio,CHI,916,-0.45,0.32,-0.13,1.215,1.439,-0.31,0.22,-0.09,-0.12,-0.43,0.31,135
2018,1626246,Boban Marjanovic,LAC,303,1.04,2.51,3.55,1.695,1.674,0.24,0.58,0.81,3.39,0.99,2.4,88
2018,1626257,Salah Mejri,DAL,608,-0.07,0.81,0.74,1.245,1.565,-0.03,0.37,0.34,0.71,-0.07,0.77,113
2018,1627098,Malcolm Delaney,ATL,846,-1.96,-1.19,-3.15,1.483,1.691,-1.16,-0.71,-1.87,-3.01,-1.87,-1.14,265
2018,1627733,Dragan Bender,PHO,1866,-0.09,-1.22,-1.32,1.536,1.78,-0.14,-1.81,-1.95,-1.26,-0.09,-1.17,270
2018,1627734,Domantas Sabonis,IND,1627,-2.7,-2.05,-4.75,1.361,1.698,-3.27,-2.48,-5.74,-4.54,-2.58,-1.96,333
2018,1627736,Malik Beasley,DEN,501,0.77,0.38,1.15,1.913,1.92,0.28,0.14,0.42,1.1,0.73,0.37,106
2018,1627737,Marquese Chriss,PHO,1345,-1.9,-2.36,-4.26,1.552,1.552,-2.03,-2.51,-4.54,-4.07,-1.82,-2.25,324
2018,1627738,Deyonta Davis,MEM,837,-1.51,0.41,-1.1,1.263,1.789,-0.92,0.25,-0.67,-1.05,-1.44,0.39,182
2018,1627739,Kris Dunn,CHI,1386,-1.37,-2.44,-3.81,1.29,1.772,-1.43,-2.55,-3.98,-3.64,-1.31,-2.33,316
2018,1627740,Henry Ellenson,DET,290,-0.93,-2.47,-3.41,1.905,1.872,-0.21,-0.55,-0.76,-3.26,-0.89,-2.36,191
2018,1627741,Buddy Hield,SAC,1782,-1.35,-1.81,-3.17,1.566,1.557,-1.73,-2.31,-4.04,-3.03,-1.29,-1.73,317
2018,1627742,Brandon Ingram,LAL,1779,-1.55,-2.91,-4.46,1.437,1.616,-1.87,-3.5,-5.37,-4.26,-1.48,-2.78,331
2018,1627746,Skal Labissiere,SAC,1127,0.16,-0.25,-0.08,1.831,1.944,0.13,-0.2,-0.07,-0.08,0.16,-0.24,134
2018,1627747,Caris LeVert,BRK,1621,-0.36,-1.02,-1.38,1.601,1.729,-0.44,-1.26,-1.7,-1.32,-0.34,-0.97,253
2018,1627748,Thon Maker,MIL,1080,-0.54,-2.72,-3.26,1.673,1.636,-0.44,-2.23,-2.67,-3.11,-0.51,-2.6,297
2018,1627749,Dejounte Murray,SAS,1554,-0.59,-1.09,-1.68,1.684,1.743,-0.7,-1.29,-1.99,-1.61,-0.56,-1.05,275
2018,1627750,Jamal Murray,DEN,2322,-1.72,-1.16,-2.89,1.565,1.669,-2.95,-1.99,-4.94,-2.76,-1.65,-1.11,327
2018,1627751,Jakob Poeltl,TOR,1360,-1.71,-0.79,-2.5,1.366,1.789,-1.7,-0.79,-2.49,-2.39,-1.63,-0.76,295
2018,1627752,Taurean Prince,ATL,2194,-1.27,-0.93,-2.2,1.521,1.752,-1.96,-1.44,-3.4,-2.11,-1.21,-0.89,306
2018,1627755,Tyler Ulis,PHO,1500,0.19,-2.05,-1.86,1.647,1.735,0.23,-2.44,-2.21,-1.78,0.19,-1.96,282
2018,1627756,Denzel Valentine,CHI,1880,-2.26,-2.63,-4.89,1.389,1.718,-3.2,-3.72,-6.93,-4.67,-2.16,-2.51,336
2018,1627758,Ron Baker,NYK,314,-1.52,-2.26,-3.78,1.454,1.915,-0.36,-0.54,-0.91,-3.61,-1.45,-2.16,202
2018,1627759,Jaylen Brown,BOS,1918,-1.6,-2.2,-3.8,1.366,1.732,-2.21,-3.04,-5.25,-3.63,-1.53,-2.1,330
2018,1627761,DeAndre' Bembry,ATL,381,-0.92,-1.75,-2.66,1.487,1.712,-0.25,-0.47,-0.71,-2.55,-0.88,-1.67,185
2018,1627763,Malcolm Brogdon,MIL,1247,0.3,-1.51,-1.21,1.501,1.74,0.29,-1.43,-1.14,-1.15,0.29,-1.44,215
2018,1627767,Cheick Diallo,NOP,515,-1.43,-1.83,-3.25,1.874,1.763,-0.52,-0.66,-1.18,-3.11,-1.37,-1.74,220
2018,1627775,Patrick McCaw,GSW,837,-2.1,-4.39,-6.49,1.299,1.857,-1.31,-2.73,-4.04,-6.2,-2.01,-4.19,318
2018,1627781,Malachi Richardson,SAC,266,-1.36,-0.79,-2.16,1.785,1.871,-0.26,-0.15,-0.41,-2.06,-1.3,-0.76,162
2018,1627782,Wayne Selden,MEM,605,-1.06,-2.03,-3.09,1.668,2.0,-0.47,-0.89,-1.36,-2.95,-1.01,-1.94,230
2018,1627783,Pascal Siakam,TOR,1503,-2.33,-2.22,-4.55,1.36,1.746,-2.56,-2.44,-5.0,-4.35,-2.23,-2.13,328
2018,1627786,Troy Williams,NYK,269,-1.38,-1.35,-2.73,1.56,1.649,-0.28,-0.28,-0.56,-2.61,-1.32,-1.29,173
2018,1627789,Timothe Luwawu-Cabarrot,PHI,699,-1.48,-2.59,-4.07,1.497,1.659,-0.81,-1.42,-2.23,-3.89,-1.42,-2.47,283
2018,1627812,Yogi Ferrell,DAL,1949,-0.97,-0.23,-1.2,1.641,1.71,-1.42,-0.34,-1.76,-1.15,-0.93,-0.22,256
2018,1627819,Isaiah Taylor,ATL,1033,-0.61,-1.39,-2.0,1.079,2.0,-0.44,-1.01,-1.45,-1.91,-0.58,-1.32,235
2018,1627826,Ivica Zubac,LAL,356,-1.53,-2.22,-3.75,1.684,1.739,-0.37,-0.54,-0.91,-3.59,-1.46,-2.12,203
2018,1627827,Dorian Finney-Smith,DAL,400,-1.36,-0.8,-2.16,1.287,1.493,-0.41,-0.24,-0.65,-2.07,-1.3,-0.76,181
2018,1627832,Fred VanVleet,TOR,1362,-0.85,0.17,-0.68,1.867,1.851,-0.84,0.17,-0.67,-0.65,-0.81,0.16,183
2018,1627835,Paul Zipser,CHI,763,-1.03,-2.27,-3.31,1.394,1.657,-0.6,-1.31,-1.9,-3.16,-0.99,-2.17,267
2018,1627854,Bryn Forbes,SAS,1284,-1.88,-2.55,-4.43,1.753,1.813,-1.84,-2.49,-4.33,-4.24,-1.8,-2.44,322
2018,1627863,Danuel House Jr.,PHO,359,-0.78,-0.22,-1.0,0.897,1.985,-0.22,-0.06,-0.29,-0.96,-0.74,-0.21,153
2018,1628021,David Nwaba,CHI,1481,-0.77,0.3,-0.47,1.465,2.0,-0.86,0.33,-0.53,-0.45,-0.74,0.28,169
2019,1713,Vince Carter,ATL,1149,-0.38,0.35,-0.03,1.272,1.611,-0.32,0.3,-0.03,-0.03,-0.37,0.34,133
2019,1717,Dirk Nowitzki,DAL,726,1.55,2.7,4.26,1.511,1.552,0.78,1.36,2.14,4.14,1.51,2.63,56
2019,2037,Jamal Crawford,PHO,1049,-1.16,-2.06,-3.23,1.52,1.554,-0.93,-1.65,-2.58,-3.14,-1.13,-2.0,320
2019,2199,Tyson Chandler,LAL,784,-0.58,2.04,1.46,1.089,1.584,-0.37,1.29,0.93,1.42,-0.56,1.98,88
2019,2200,Pau Gasol,SAS,310,0.97,2.72,3.69,1.476,1.561,0.23,0.64,0.87,3.58,0.94,2.64,94
2019,2225,Tony Parker,CHO,832,-1.9,-1.05,-2.95,1.534,1.494,-1.2,-0.66,-1.86,-2.87,-1.85,-1.02,292
2019,2403,Nene,HOU,462,-0.11,1.52,1.41,1.438,1.557,-0.04,0.52,0.49,1.37,-0.11,1.48,103
2019,2544,LeBron James,LAL,1737,5.67,3.16,8.83,1.581,1.434,7.97,4.44,12.4,8.58,5.51,3.07,8
2019,2548,Dwyane Wade,MIA,1622,-0.09,-0.3,-0.39,1.614,1.506,-0.11,-0.37,-0.48,-0.37,-0.08,-0.29,183
2019,2585,Zaza Pachulia,DET,798,-0.65,0.53,-0.12,1.452,1.539,-0.35,0.29,-0.07,-0.12,-0.63,0.51,135
2019,2594,Kyle Korver,UTA,1169,0.28,-0.65,-0.37,1.323,1.566,0.25,-0.58,-0.33,-0.36,0.27,-0.63,165
2019,2733,Shaun Livingston,GSW,884,-0.42,0.45,0.03,1.226,1.534,-0.28,0.3,0.02,0.03,-0.41,0.44,131
2019,2734,Devin Harris,DAL,985,-0.61,-0.11,-0.72,1.489,1.625,-0.41,-0.07,-0.49,-0.7,-0.59,-0.11,184
2019,2736,Luol Deng,MIN,338,-0.5,0.08,-0.42,1.181,1.588,-0.12,0.02,-0.1,-0.41,-0.49,0.08,138
2019,2738,Andre Iguodala,GSW,1379,-0.55,0.0,-0.55,1.267,1.497,-0.57,0.0,-0.57,-0.53,-0.54,0.0,189
2019,2772,Trevor Ariza,WAS,2134,-0.92,-0.44,-1.35,1.305,1.575,-1.42,-0.68,-2.1,-1.32,-0.89,-0.42,304
2019,101107,Marvin Williams,CHO,1922,0.24,0.65,0.89,1.343,1.566,0.34,0.95,1.3,0.87,0.23,0.64,77
2019,101108,Chris Paul,HOU,1660,6.04,3.58,9.62,1.574,1.446,7.45,4.41,11.87,9.34,5.87,3.48,9
2019,101109,Raymond Felton,OKC,327,-0.83,-0.54,-1.36,1.345,1.518,-0.21,-0.13,-0.34,-1.32,-0.8,-0.52,167
2019,101112,Channing Frye,CLE,296,0.21,0.92,1.12,1.416,1.604,0.05,0.2,0.25,1.09,0.2,0.89,112
2019,101123,Gerald Green,HOU,1279,-1.41,-0.8,-2.21,1.592,1.558,-1.34,-0.76,-2.1,-2.15,-1.37,-0.78,305
2019,101133,Ian Mahinmi,WAS,444,-0.8,0.57,-0.23,1.314,1.609,-0.26,0.18,-0.07,-0.22,-0.78,0.55,136
2019,101139,CJ Miles,TOR,757,-0.17,0.58,0.41,1.429,1.535,-0.09,0.31,0.22,0.39,-0.17,0.56,114
2019,101141,Ersan Ilyasova,MIL,1054,0.45,-0.3,0.14,1.573,1.435,0.37,-0.25,0.12,0.14,0.43,-0.29,123
2019,101150,Lou Williams,LAC,1735,1.99,-0.5,1.49,1.446,1.458,2.5,-0.63,1.88,1.45,1.94,-0.48,64
2019,101161,Amir Johnson,PHI,492,0.92,1.57,2.48,1.267,1.605,0.37,0.63,1.0,2.41,0.89,1.52,86
2019,101162,Marcin Gortat,LAC,713,-0.3,0.91,0.6,1.32,1.534,-0.16,0.47,0.31,0.59,-0.29,0.88,109
2019,101181,Jose Calderon,DET,572,-0.03,-0.82,-0.85,1.195,1.588,-0.01,-0.32,-0.33,-0.83,-0.03,-0.8,166
2019,200746,LaMarcus Aldridge,SAS,2382,2.67,1.63,4.3,1.604,1.561,4.85,2.96,7.82,4.18,2.6,1.59,20
2019,200752,Rudy Gay,SAS,1628,0.81,0.5,1.31,1.592,1.55,1.01,0.62,1.63,1.28,0.79,0.49,73
2019,200755,JJ Redick,PHI,2150,1.48,0.94,2.43,1.497,1.441,2.61,1.66,4.26,2.36,1.44,0.92,37
2019,200757,Thabo Sefolosha,UTA,514,0.02,0.52,0.54,1.269,1.474,0.01,0.2,0.21,0.52,0.02,0.51,115
2019,200765,Rajon Rondo,LAL,1195,-1.21,-1.26,-2.48,1.396,1.401,-1.17,-1.22,-2.39,-2.41,-1.18,-1.23,312
2019,200768,Kyle Lowry,TOR,2026,3.3,2.77,6.07,1.494,1.534,4.78,4.01,8.8,5.9,3.21,2.69,17
2019,200782,P.J. Tucker,HOU,2499,-0.84,-0.11,-0.96,1.166,1.514,-1.57,-0.21,-1.77,-0.93,-0.82,-0.11,285
2019,200794,Paul Millsap,DEN,1737,1.52,0.91,2.43,1.409,1.437,1.98,1.18,3.16,2.36,1.48,0.88,44
2019,200826,J.J. Barea,DAL,667,0.25,0.75,1.0,1.586,1.537,0.11,0.35,0.46,0.97,0.24,0.73,104
2019,201142,Kevin Durant,GSW,2407,6.8,2.15,8.95,1.697,1.505,12.28,3.88,16.16,8.7,6.61,2.09,1
2019,201143,Al Horford,BOS,1737,2.77,2.53,5.31,1.41,1.421,3.66,3.35,7.0,5.16,2.69,2.46,25
2019,201144,Mike Conley,MEM,2102,3.18,1.83,5.01,1.531,1.477,5.49,3.16,8.65,4.87,3.09,1.78,18
